t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
74,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,2057,-nan,0,0,-nan,-nan,0,0,0,0,0,0,496,0,0,0.0,0,0,0.0,0,-nan,0.0,0,17966,7,-nan,0,0,0.0,0,0
75,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,31550,17.0,0,0,0.2,82.8,0,0,0,0,581522,0,12173,0,0,0.0,0,0,0.8,0,-nan,1.0,0,481332,5841769,-nan,0,2,0.0,0,0
76,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,7733,-nan,0,0,-nan,-nan,0,0,0,0,0,0,2381,0,0,0.0,0,0,0.5,0,-nan,0.2,0,92302,148,-nan,0,0,0.0,0,0
77,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,15066,18.5,0,0,0.1,81.3,0,0,0,0,376445,0,5815,0,0,0.0,0,0,0.3,0,-nan,0.5,0,234420,3809908,-nan,0,1,0.0,0,0
78,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,23082,14.1,0,0,0.4,85.5,0,0,0,0,202572,0,8474,0,0,0.0,0,0,0.8,0,-nan,0.7,0,331259,2733143,-nan,0,1,0.0,0,0
79,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,15629,19.5,0,0,0.2,80.3,0,0,0,0,249434,0,6146,0,0,0.0,0,0,0.5,0,-nan,0.5,0,251698,3351182,-nan,0,1,0.0,0,0
80,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,23329,15.8,0,0,0.4,83.8,0,0,0,0,307059,0,8032,0,0,0.0,0,0,0.9,0,-nan,0.7,0,328294,3330479,-nan,0,1,0.0,0,0
81,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,1811,18.0,0,0,0.2,81.9,0,0,0,0,289189,0,594,0,0,0.0,0,0,0.1,0,-nan,0.1,0,23704,950394,-nan,0,1,0.0,0,0
82,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,31428,14.5,0,0,0.4,85.1,0,0,0,0,304983,0,11381,0,0,0.0,0,0,0.8,0,-nan,1.0,0,465523,4912704,-nan,0,1,0.0,0,0
83,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,6912,-nan,0,0,-nan,-nan,0,0,0,0,0,0,2505,0,0,0.0,0,0,0.4,0,-nan,0.2,0,96508,200,-nan,0,0,0.0,0,0
84,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,19368,21.1,0,0,0.1,78.7,0,0,0,0,314467,0,7678,0,0,0.0,0,0,0.3,0,-nan,0.6,0,303757,3977524,-nan,0,1,0.0,0,0
85,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,18052,16.0,0,0,0.5,83.5,0,0,0,0,266352,0,6563,0,0,0.0,0,0,0.9,0,-nan,0.6,0,261955,2489051,-nan,0,1,0.0,0,0
